sessionid,email,createdate,language,country,processed,total,converted
1o1mni21lcmdxrfqyg,anon+d7b4c520952f@example.invalid,2025-08-08 13:59:53.558402+02,es,ES,True,,False
1o1mni21lcmdxutfwc,,2025-08-05 03:24:37.660224+02,fr,FR,False,0.0,False
1o1mni21lcmdxxiain,anon+3a450b49a672@example.invalid,2025-08-05 04:44:16.173687+02,es,ES,True,0.0,False
1o1mni21lcmdy1h8yg,anon+1f5d5ddc7f89@example.invalid,2025-08-05 06:39:27.661643+02,fr,FR,True,,False
1o1mni21lcmdy2br53,anon+a9f7d6d1cc22@example.invalid,2025-08-05 07:03:01.01792+02,sv,SE,True,444.9,True
1o1mni21lcmdy2p7rh,,2025-08-05 07:03:51.466081+02,fr,FR,False,22.3,False
1o1mni21lcmdy4998x,anon+bc16f52e54e2@example.invalid,2025-08-05 07:59:47.118262+02,de,DE,True,29.3,True
1o1mni21lcmdy530he,,2025-08-05 08:16:24.536337+02,es,ES,False,,False
1o1mni21lcmdy6gliz,,2025-08-05 10:43:28.488053+02,fr,FR,False,32.8,False
1o1mni21lcmdy70z2q,,2025-08-05 09:05:27.592903+02,es,ES,False,0.0,False
1o1mni21lcmdy783sf,,2025-08-05 09:16:02.670356+02,es,ES,False,14.3,False
1o1mni21lcmdy7cx7w,anon+f72c0735aba4@example.invalid,2025-08-05 09:19:27.453174+02,fr,FR,True,34.6,False
1o1mni21lcmdy7kk3g,anon+001c3e21365e@example.invalid,2025-08-05 09:26:21.968396+02,es,ES,True,,False
1o1mni21lcmdy7nm2r,anon+c55348244174@example.invalid,2025-08-05 09:22:30.418498+02,it,IT,True,32.5,True
1o1mni21lcmdy8t1n0,,2025-08-05 10:10:21.734436+02,fr,FR,False,25.7,False
1o1mni21lcmdy8t8uy,,2025-08-05 09:56:05.053164+02,fr,FR,False,0.0,False
1o1mni21lcmdy9mcxp,,2025-08-06 13:13:01.267533+02,en,GB,False,,False
1o1mni2fr07mdge4osx,anon+bf63f73be02f@example.invalid,2025-08-05 20:17:06.729414+02,fr,FR,True,,False
1o1mni69msmdyaxtqn,anon+b807295e2767@example.invalid,2025-08-05 11:04:02.556488+02,en,GB,True,28.4,False
1o1mni69msmdyb539t,anon+9be2fb4aa941@example.invalid,2025-08-05 11:04:19.071125+02,es,ES,True,0.0,True
1o1mni69msmdybdpx1,anon+be990ba7b292@example.invalid,2025-08-05 11:09:32.598274+02,es,ES,True,17.8,True
1o1mni69msmdybsowe,anon+f4d4ecd19ec5@example.invalid,2025-08-05 11:22:50.632088+02,sv,SE,True,206.9,False
1o1mni69msmdybuoya,anon+8f6a49aed99c@example.invalid,2025-08-05 11:24:56.030536+02,sv,SE,True,,False
1o1mni69msmdybw2ji,,2025-08-05 11:24:32.890282+02,en,GB,False,17.9,False
1o1mni69msmdycv5ve,anon+556750a5fde3@example.invalid,2025-08-05 11:59:44.321939+02,fr,FR,True,,False
1o1mni69msmdyczx8g,,2025-08-07 15:36:31.26612+02,fr,FR,False,18.9,False
1o1mni69msmdydn2gd,,2025-08-05 12:09:02.5343+02,es,ES,False,0.0,False
1o1mni69msmdydxekc,anon+4783db7c1c4f@example.invalid,2025-08-05 12:18:40.130038+02,sv,SE,True,,False
1o1mni69msmdye7p7s,anon+e121e6aef6ea@example.invalid,2025-08-05 12:43:40.886805+02,fr,FR,True,,False
1o1mni69msmdyeajto,anon+41048ea7f273@example.invalid,2025-08-05 12:29:14.378289+02,fr,FR,True,24.7,False
1o1mni69msmdyeexcf,,2025-08-11 23:43:16.924796+02,es,ES,False,22.71,False
1o1mni69msmdyef5bb,,2025-08-05 12:30:52.825819+02,fr,FR,False,0.0,False
1o1mni69msmdyen9ah,,2025-08-05 12:39:36.877783+02,en,SG,False,11.8,False
1o1mni69msmdyf01mx,,2025-08-05 12:47:49.457817+02,de,DE,False,15.3,False
1o1mni69msmdyg3h7b,,2025-08-05 13:20:07.609213+02,es,ES,False,19.85,False
1o1mni69msmdyg8o68,anon+05c61802e20c@example.invalid,2025-08-05 13:44:23.491268+02,it,IT,True,,False
1o1mni69msmdyg8s7u,anon+c29b82918126@example.invalid,2025-08-05 13:32:26.180941+02,es,ES,True,16.8,False
1o1mni69msmdygehax,,2025-08-05 13:36:10.999275+02,es,ES,False,0.0,False
1o1mni69msmdygiivj,anon+1e1a8973c999@example.invalid,2025-08-05 13:35:27.263396+02,sv,SE,True,188.0,True
1o1mni69msmdygm2iv,,2025-08-05 13:33:57.434062+02,en,GB,False,,False
1o1mni69msmdygnuf8,,2025-08-05 13:38:18.999716+02,fr,FR,False,0.0,False
1o1mni69msmdyhc8pg,anon+5ad02c3695ab@example.invalid,2025-08-05 13:54:36.12471+02,es,ES,True,,False
1o1mni69msmdyhz2o1,,2025-08-05 14:15:00.857555+02,es,ES,False,31.7,False
1o1mni69msmdyisywt,anon+82264bde14ed@example.invalid,2025-08-05 15:21:39.556448+02,it,IT,True,18.82,True
1o1mni69msmdyiux08,,2025-08-05 14:42:24.613671+02,es,ES,False,24.8,False
1o1mni69msmdyiykwr,,2025-08-05 15:52:53.741264+02,fr,FR,False,18.8,False
1o1mni69msmdykeugm,anon+a5e75d78e357@example.invalid,2025-08-05 15:37:21.684745+02,es,ES,True,,False
1o1mni69msmdykfqvs,,2025-08-05 15:30:12.80606+02,fr,FR,False,22.3,False
1o1mni69msmdylh66k,anon+0b9a58196d3b@example.invalid,2025-08-05 15:54:13.099317+02,en,GB,True,0.0,True
1o1mni69msmdym2mxx,,2025-08-05 16:05:34.633299+02,es,ES,False,49.65,False
1o1mni69msmdymn3ei,anon+a5e75d78e357@example.invalid,2025-08-05 17:12:43.825971+02,es,ES,True,28.3,True
1o1mni69msmdynk3ho,anon+1ed6d5caff20@example.invalid,2025-08-05 16:50:43.981279+02,es,ES,True,10.8,False
1o1mni6es9mdyp1ms8,,2025-08-05 17:33:40.231102+02,es,ES,False,23.2,False
1o1mni6es9mdyppsrc,,2025-08-05 17:47:05.266826+02,en,GB,False,,False
1o1mni6es9mdyq47tw,anon+67a80da47d96@example.invalid,2025-08-05 18:04:43.471815+02,es,ES,True,20.62,True
1o1mni6es9mdyqa62s,,2025-08-05 18:06:55.75591+02,es,ES,False,13.85,False
1o1mni6es9mdyqeaxk,anon+6bbf5f559c64@example.invalid,2025-08-05 18:09:01.905015+02,sv,SE,True,118.0,True
1o1mni6es9mdyqi67a,,2025-08-05 18:17:06.558152+02,fr,FR,False,11.8,False
1o1mni6es9mdyqmajv,anon+2d84a3ea0faf@example.invalid,2025-08-05 18:14:09.742808+02,es,ES,True,10.8,True
1o1mni6es9mdyr0nn3,,2025-08-05 18:29:59.62081+02,es,ES,False,59.4,False
1o1mni6es9mdyr4zpq,,2025-08-05 18:27:35.197356+02,en,GB,False,,False
1o1mni6es9mdyrkv47,anon+62815044ae24@example.invalid,2025-08-05 18:43:44.620202+02,es,ES,True,10.8,False
1o1mni6es9mdyrs0sq,anon+b9d33a88ae83@example.invalid,2025-08-05 18:56:01.577196+02,fr,FR,True,,False
1o1mni6es9mdysl6hs,,2025-08-05 19:18:22.21769+02,es,ES,True,24.8,False
1o1mni6es9mdysn9l0,anon+d86d177f6a87@example.invalid,2025-08-05 20:09:48.912154+02,es,ES,True,35.3,False
1o1mni6es9mdyt6mck,anon+f709777ea176@example.invalid,2025-08-05 20:09:12.271157+02,fr,FR,True,22.3,True
1o1mni6es9mdytc8i9,anon+6d38134b6a69@example.invalid,2025-08-05 19:33:18.715194+02,en,GB,True,24.7,False
1o1mni6es9mdytfv8z,,2025-08-05 19:35:25.587766+02,de,DE,False,13.7,False
1o1mni6es9mdyvqbc0,anon+c29b82918126@example.invalid,2025-08-05 20:39:28.979419+02,es,ES,True,,False
1o1mni6es9mdyvu96m,anon+68c8591c94bc@example.invalid,2025-08-05 20:41:35.086066+02,en,GB,True,18.1,True
1o1mni6es9mdyw5ui3,,2025-08-05 20:51:50.1345+02,es,ES,False,,False
1o1mni6es9mdyw8zdi,anon+c29b82918126@example.invalid,2025-08-05 20:51:44.621235+02,es,ES,True,17.8,True
1o1mni6es9mdywdw6l,anon+ec9b99beb8a8@example.invalid,2025-08-05 20:54:39.124124+02,es,ES,True,42.2,True
1o1mni6es9mdyx3ezl,,2025-08-06 20:43:27.414058+02,fr,FR,False,33.7,False
1o1mni6es9mdyxgp5i,,2025-08-05 21:59:05.942656+02,fr,FR,False,25.8,False
1o1mni6es9mdyxh41i,,2025-08-05 21:34:07.610006+02,fr,FR,False,39.7,False
1o1mni6es9mdyxlr4o,anon+6af87c595b31@example.invalid,2025-08-05 21:39:16.999215+02,de,DE,True,25.8,False
1o1mni6es9mdyxlwrb,anon+f99aaa82f8b3@example.invalid,2025-08-05 21:41:17.063884+02,it,IT,True,32.25,True
1o1mni6es9mdyy9aat,anon+2a366d18062b@example.invalid,2025-08-05 22:03:54.410563+02,fr,CH,True,22.3,True
1o1mni6es9mdyyz0hu,anon+1bd07d389acf@example.invalid,2025-08-05 22:12:57.545545+02,en,GB,True,,False
1o1mni6es9mdyzed4s,anon+4f62fdab39bb@example.invalid,2025-08-05 22:25:06.583795+02,fr,FR,True,49.7,False
1o1mni6es9mdyzelzp,anon+c0aaf81961c0@example.invalid,2025-08-05 22:26:35.234425+02,fr,FR,True,18.8,True
1o1mni6es9mdyzw39q,anon+00f17dc2cf65@example.invalid,2025-08-05 23:03:32.294414+02,es,ES,True,17.8,False
1o1mni6es9mdyzwnw7,anon+6ca5cea6f255@example.invalid,2025-08-05 22:45:36.373458+02,en,GB,True,17.9,True
1o1mni6es9mdz0b0qy,anon+4527e1f2019a@example.invalid,2025-08-05 22:51:22.177844+02,fr,FR,True,,False
1o1mni6es9mdz0tgiv,,2025-08-05 23:01:40.646339+02,en,GB,False,10.9,False
1o1mni6es9mdz0ui23,anon+7daa5e0a0b25@example.invalid,2025-08-05 23:07:08.02418+02,es,ES,True,,False
1o1mni6es9mdz1lxl7,anon+bd064b4107ae@example.invalid,2025-08-08 12:17:24.74591+02,fr,FR,True,50.5,False
1o1mni6es9mdz2ckgj,,2025-08-06 00:02:38.221947+02,es,ES,False,21.3,False
1o1mni6es9mdz2xw62,anon+d8a01ac7a11b@example.invalid,2025-08-06 12:13:12.65157+02,es,ES,True,28.3,True
1o1mni6es9mdz3pday,anon+41e96eb217a5@example.invalid,2025-08-06 00:19:33.697547+02,es,ES,True,24.8,True
1o1mni6es9mdz409yc,,2025-08-06 00:27:09.810367+02,en,GB,False,0.0,False
1o1mni6es9mdza1qu6,,2025-08-06 03:16:20.314245+02,fr,FR,False,,False
1o1mni6es9mdzg16nh,,2025-08-06 06:06:59.114493+02,es,ES,False,17.8,False
1o1mni6es9mdzjjugy,anon+45bcadbdd061@example.invalid,2025-08-06 07:52:18.76521+02,de,DE,True,11.8,True
1o1mni6es9mdzkeowa,,2025-08-06 13:12:14.750977+02,es,ES,False,30.8,False
1o1mni6es9mdzkrxse,,2025-08-06 08:17:54.213409+02,fr,FR,False,11.9,False
1o1mni6es9mdzlhod8,,2025-08-09 16:18:40.20457+02,fr,FR,False,25.8,False
1o1mni6es9mdzlsi79,anon+0ee4edb6d87b@example.invalid,2025-08-06 08:52:24.758832+02,fr,FR,True,15.3,True
1o1mni6es9mdzm25b3,,2025-08-06 08:52:29.122635+02,fr,FR,False,,False
1o1mni6es9mdzm7f70,,2025-08-06 14:12:28.522874+02,sv,SE,False,118.0,False
1o1mni6es9mdzmc0jp,,2025-08-06 09:05:41.086758+02,it,IT,False,14.8,False
1o1mni6es9mdzmeyy1,,2025-08-06 09:02:26.935408+02,es,FR,False,30.34,False
1o1mni6es9mdzmr2t5,anon+3be44aaebd88@example.invalid,2025-08-06 09:21:01.599757+02,en,GB,True,14.4,True
1o1mni6es9mdznc4dd,anon+b6182022e873@example.invalid,2025-08-06 10:13:40.742559+02,fr,FR,True,29.3,False
1o1mni6es9mdznno95,,2025-08-06 09:46:17.33255+02,es,ES,False,21.3,False
1o1mni6es9mdznzv5y,,2025-08-06 09:51:43.363883+02,it,IT,False,,False
1o1mni6es9mdzo068u,anon+6499d6e60994@example.invalid,2025-08-06 10:00:09.920063+02,fr,FR,True,25.8,True
1o1mni6es9mdzp41md,,2025-08-06 14:11:49.339067+02,fr,FR,False,24.2,False
1o1mni6es9mdzp7teb,anon+57b9687e80e5@example.invalid,2025-08-06 11:32:47.929531+02,fr,FR,True,32.8,True
1o1mni6es9mdzpad7z,,2025-08-06 10:24:59.773788+02,es,ES,False,19.7,False
1o1mni6es9mdzqovl8,anon+a92707b3f9e2@example.invalid,2025-08-06 11:13:51.597455+02,de,DE,True,55.8,True
1o1mni6es9mdzrb0e4,anon+f463d6255f2b@example.invalid,2025-08-06 11:19:37.1794+02,es,ES,True,23.8,False
1o1mni6es9mdzs2jwh,anon+89144ecac74c@example.invalid,2025-08-06 11:47:19.988923+02,es,ES,True,24.8,False
1o1mni6es9mdztcjgx,anon+c4f97acaba82@example.invalid,2025-08-06 12:22:59.760464+02,it,IT,True,25.7,True
1o1mni6es9mdzti9tl,anon+1008c8dd8704@example.invalid,2025-08-06 13:45:05.732818+02,de,DE,True,25.8,False
1o1mni6es9mdzudpuw,,2025-08-06 15:59:26.794287+02,fr,FR,False,25.8,False
1o1mni6es9mdzvbd7u,anon+fef252fcd3b9@example.invalid,2025-08-06 13:17:49.456941+02,es,ES,True,17.8,False
1o1mni6es9mdzvgbcv,anon+275aab1e2494@example.invalid,2025-08-06 13:32:27.79105+02,es,ES,True,52.2,True
1o1mni6es9mdzvisfp,anon+0752d9074ced@example.invalid,2025-08-06 13:22:03.565881+02,en,GB,True,,False
1o1mni6es9mdzw7228,,2025-08-06 13:44:11.368919+02,fr,FR,False,,False
1o1mni6es9mdzwidoj,,2025-08-06 13:46:50.582568+02,de,DE,False,,False
1o1mni6es9mdzwx6gn,,2025-08-06 14:05:01.800746+02,fr,FR,False,,False
1o1mni6es9mdzx8zo6,anon+75832d18fa09@example.invalid,2025-08-06 14:12:30.725513+02,fr,FR,True,36.2,False
1o1mni6es9mdzxe9ef,anon+60e337ee4aaf@example.invalid,2025-08-06 14:23:42.08366+02,fr,FR,True,25.8,True
1o1mni6es9mdzxly5v,anon+7d0c4792513a@example.invalid,2025-08-16 17:54:43.196391+02,en,GB,True,,False
1o1mni6es9mdzxt9ib,anon+d7ab372f3eca@example.invalid,2025-08-06 15:30:01.779217+02,fr,FR,True,11.8,True
1o1mni6es9mdzy8ujk,anon+3ed16ad5c0a2@example.invalid,2025-08-06 14:37:13.977924+02,es,ES,True,38.7,True
1o1mni6es9mdzyqgfd,,2025-08-06 14:48:01.566336+02,es,ES,False,11.8,False
1o1mni6es9mdzysnwk,,2025-08-06 14:55:00.803512+02,es,ES,False,14.3,False
1o1mni6es9mdzz32w8,anon+1abc594427b3@example.invalid,2025-08-06 16:46:00.942765+02,en,GB,True,21.4,True
1o1mni6es9mdzz5ve2,anon+07941e861fd9@example.invalid,2025-08-06 15:13:22.107674+02,en,FR,True,0.0,True
1o1mni6es9mdzzabrx,anon+9f066344e631@example.invalid,2025-08-06 15:06:43.164406+02,it,IT,True,15.3,False
1o1mni6es9mdzzr0wl,,2025-08-06 15:26:54.265164+02,es,ES,False,21.3,False
1o1mni6es9mdzzub1d,anon+f52f961c98ec@example.invalid,2025-08-06 15:24:53.340938+02,fr,FR,True,15.3,False
1o1mni6es9mdzzwcrk,,2025-08-06 15:28:31.048348+02,en,GB,False,14.4,False
1o1mni6es9me00uu8v,anon+c27cbd49c4e7@example.invalid,2025-08-06 16:01:12.80315+02,es,ES,True,0.0,True
1o1mni6es9me00vew4,anon+07941e861fd9@example.invalid,2025-08-06 15:47:11.297883+02,en,FR,True,0.0,False
1o1mni6es9me01343y,,2025-08-06 15:57:31.211338+02,de,DE,False,0.0,False
1o1mni6es9me01ify9,,2025-08-06 18:06:43.337077+02,it,IT,False,,False
1o1mni6es9me01yb3v,anon+468496d5cd15@example.invalid,2025-08-06 23:32:56.554838+02,fr,FR,True,,False
1o1mni6es9me01yzqw,anon+4f1ae02f0737@example.invalid,2025-08-06 16:25:25.674781+02,es,ES,True,28.3,False
1o1mni6es9me025xi8,,2025-08-06 16:42:00.390329+02,en,GB,False,17.9,False
1o1mni6es9me02bdsx,anon+2f95d91f5a51@example.invalid,2025-08-10 14:04:22.916612+02,es,ES,True,21.3,True
1o1mni6es9me02ujiq,anon+33dcccfd14b5@example.invalid,2025-08-06 16:52:33.5084+02,fr,FR,True,15.3,True
1o1mni6es9me030fvv,anon+42e41df3bdd3@example.invalid,2025-08-06 17:25:48.724796+02,en,GB,True,21.4,True
1o1mni6es9me03a5tf,anon+c0cb046fbdfa@example.invalid,2025-08-06 17:12:49.675553+02,fr,FR,True,0.0,True
1o1mni6es9me0403oi,,2025-08-06 17:16:05.985508+02,it,IT,False,28.75,False
1o1mni6es9me04p680,anon+d4a2718d7982@example.invalid,2025-08-06 17:40:09.845037+02,es,ES,True,24.8,True
1o1mni6es9me04twp3,anon+702f06f77081@example.invalid,2025-08-06 17:47:32.238687+02,fr,FR,True,25.8,True
1o1mni6es9me057kpy,,2025-08-06 17:49:18.260899+02,fr,FR,False,29.3,False
1o1mni6es9me064oyu,,2025-08-06 18:14:20.394352+02,sv,SE,False,0.0,False
1o1mni6es9me06d4bn,,2025-08-06 18:25:09.09191+02,es,ES,False,14.3,False
1o1mni6es9me06i3fp,,2025-08-06 18:50:06.177353+02,es,ES,False,65.0,False
1o1mni6es9me07yr0d,,2025-08-06 19:13:20.727566+02,es,ES,False,21.3,False
1o1mni6es9me084tp9,,2025-08-06 19:21:51.123197+02,es,ES,False,16.2,False
1o1mni6es9me08a09o,anon+4a9827d812a0@example.invalid,2025-08-06 20:36:01.62591+02,es,ES,True,52.6,True
1o1mni6es9me08uxot,anon+10167a0b7b6d@example.invalid,2025-08-06 19:36:51.191771+02,es,ES,True,,False
1o1mni6es9me09qfqk,anon+c7274ac3fc34@example.invalid,2025-08-06 19:58:56.998122+02,fr,FR,True,11.8,True
1o1mni6es9me0b0s2s,anon+c08131cca740@example.invalid,2025-08-06 20:35:09.136984+02,de,DE,True,0.0,True
1o1mni6es9me0bnq9q,,2025-08-06 20:58:01.502437+02,es,ES,False,28.3,False
1o1mni6es9me0cdmxt,,2025-08-06 21:14:24.24024+02,fr,FR,False,27.6,False
1o1mni6es9me0cqv6q,,2025-08-06 21:31:44.682725+02,fr,FR,False,32.8,False
1o1mni6es9me0demui,,2025-08-06 21:39:20.531133+02,fr,FR,False,11.8,False
1o1mni6es9me0ej6nj,anon+b0de190d983f@example.invalid,2025-08-06 22:32:29.852075+02,en,GB,True,49.96,True
1o1mni6es9me0etkvp,,2025-08-06 22:38:53.713101+02,fr,FR,False,25.8,False
1o1mni6es9me0etwjx,,2025-08-06 22:21:27.591372+02,fr,FR,False,18.7,False
1o1mni6es9me0f379h,,2025-08-06 22:38:12.563088+02,es,ES,False,21.3,False
1o1mni6es9me0gjomo,,2025-08-06 23:06:19.302663+02,en,GB,False,,False
1o1mni6es9me0gorjc,,2025-08-06 23:20:28.925097+02,fr,FR,False,18.8,False
1o1mni6es9me0gryxn,,2025-08-06 23:12:22.380933+02,en,GB,False,,False
1o1mni6es9me0gu84p,,2025-08-09 21:50:53.86685+02,fr,FR,False,23.91,False
1o1mni6es9me0hfl8c,,2025-08-06 23:30:44.82378+02,de,DE,False,,False
1o1mni6es9me0hntr1,anon+faa0f7cd5ed2@example.invalid,2025-08-06 23:47:10.350446+02,en,GB,True,20.4,True
1o1mni6es9me0hr6me,anon+3752146fca21@example.invalid,2025-08-06 23:46:46.67729+02,es,ES,True,,False
1o1mni6es9me0ibulz,anon+efad62763d0a@example.invalid,2025-08-07 19:12:00.773331+02,es,ES,True,24.8,True
1o1mni6es9me0ips33,,2025-08-07 00:16:26.985291+02,es,ES,False,28.3,False
1o1mni6es9me0isay6,,2025-08-07 00:08:36.959975+02,en,GB,False,,False
1o1mni6es9me0jiz46,anon+faadadf363cd@example.invalid,2025-08-07 00:42:42.867799+02,es,ES,True,,False
1o1mni6es9me0jms18,,2025-08-07 00:33:59.097131+02,en,GB,False,10.9,False
1o1mni6es9me0jqgzb,anon+ed12a242ef3e@example.invalid,2025-08-07 00:41:32.115287+02,es,ES,True,17.8,False
1o1mni6es9me0jve0g,,2025-08-07 00:55:51.040263+02,fr,FR,False,60.1,False
1o1mni6es9me0r1hyt,anon+5730239299cb@example.invalid,2025-08-07 04:03:14.106658+02,it,IT,True,14.8,False
1o1mni6es9me0xri3i,,2025-08-07 07:19:16.635567+02,fr,FR,False,0.0,False
1o1mni6es9me0z664r,,2025-08-07 07:50:05.10442+02,fr,FR,False,14.8,False
1o1mni6es9me10rsh0,anon+970c16f8adab@example.invalid,2025-08-07 08:50:19.544762+02,es,ES,True,21.3,False
1o1mni6es9me110242,anon+a24d0bf49ab6@example.invalid,2025-08-07 08:51:49.49376+02,fr,FR,True,0.0,True
1o1mni6es9me11ax0m,anon+8505c38e1eb8@example.invalid,2025-08-07 08:54:52.648184+02,de,DE,True,14.8,False
1o1mni6es9me11f41n,,2025-08-07 10:21:16.865829+02,en,GB,False,13.8,False
1o1mni6es9me11r880,anon+047ff319253c@example.invalid,2025-08-07 09:07:06.978202+02,fr,FR,True,10.42,True
1o1mni6es9me12wz70,anon+3d2e458d224c@example.invalid,2025-08-07 19:37:32.541462+02,de,DE,True,24.2,True
1o1mni6es9me14jpni,,2025-08-07 10:24:54.240726+02,es,ES,False,14.3,False
1o1mni6es9me14p0qe,anon+ae8118d25a69@example.invalid,2025-08-07 10:24:50.4469+02,it,IT,True,,True
1o1mni6es9me14tcbv,,2025-08-07 10:25:17.031018+02,en,GB,False,14.4,False
1o1mni6es9me14xd2w,anon+a4c39a28e88c@example.invalid,2025-08-07 10:30:50.371209+02,es,ES,True,13.8,True
1o1mni6es9me14yuzx,anon+70ad4acb3ce4@example.invalid,2025-08-07 10:39:46.951485+02,es,ES,True,31.8,True
1o1mni6es9me159tes,,2025-08-07 10:38:06.74838+02,en,GB,False,,False
1o1mni6es9me15isvt,,2025-08-07 10:45:05.300749+02,en,GB,False,0.0,False
1o1mni6es9me160gr8,,2025-08-07 10:59:09.841309+02,es,ES,False,,False
1o1mni6es9me173drv,,2025-08-07 11:35:18.660424+02,fr,FR,False,18.8,False
1o1mni6es9me17wl43,,2025-08-07 11:51:58.936378+02,es,ES,False,33.85,False
1o1mni6es9me180qpn,,2025-08-07 12:05:40.495313+02,sv,SE,False,726.0,False
1o1mni6es9me180qut,anon+d4492766b9de@example.invalid,2025-08-07 12:18:07.732603+02,fr,FR,True,0.0,True
1o1mni6es9me18ahj3,,2025-08-07 12:28:58.13074+02,es,ES,False,17.8,False
1o1mni6es9me18kzfy,,2025-08-07 12:20:48.755378+02,de,DE,False,11.8,False
1o1mni6es9me18v9ri,anon+1f85577cd3d8@example.invalid,2025-08-07 12:30:08.645883+02,es,ES,True,,False
1o1mni6es9me19khnm,anon+51a9e16aa0e7@example.invalid,2025-08-07 17:00:19.59342+02,es,ES,True,17.8,False
1o1mni6es9me19waqy,anon+4067fc8cd950@example.invalid,2025-08-07 12:49:30.449675+02,fr,FR,True,20.7,False
1o1mni6es9me1ad60k,anon+996280b3ce9c@example.invalid,2025-08-07 13:14:30.754136+02,fr,FR,True,18.8,False
1o1mni6es9me1aiyji,anon+68e26f78b5ad@example.invalid,2025-08-07 13:21:12.555195+02,fr,FR,True,25.8,True
1o1mni6es9me1bgxxg,,2025-08-07 13:39:27.632627+02,it,FR,False,24.2,False
1o1mni7n8qme1bs24d,anon+834594a317de@example.invalid,2025-08-07 13:58:17.941457+02,es,ES,True,38.3,True
1o1mni7n8qme1bvld0,,2025-08-07 13:44:04.995159+02,de,DE,False,18.9,False
1o1mni7n8qme1bytfg,anon+fc18304b7ccb@example.invalid,2025-08-07 14:08:17.671404+02,sv,SE,True,258.0,False
1o1mni7n8qme1c161a,anon+4b5ffc5406a8@example.invalid,2025-08-07 13:53:09.219855+02,fr,FR,True,,False
1o1mni7n8qme1cjuar,,2025-08-07 14:39:52.823599+02,de,DE,False,29.3,False
1o1mni7n8qme1cnyi4,,2025-08-07 14:10:18.418167+02,it,IT,False,22.3,False
1o1mni7n8qme1div1l,,2025-08-07 14:40:12.325691+02,en,GB,False,19.5,False
1o1mni7n8qme1fl1ct,,2025-08-07 15:36:30.496733+02,es,ES,False,39.6,False
1o1mni7n8qme1gmjsa,,2025-08-07 16:01:19.857908+02,es,ES,False,17.8,False
1o1mni7n8qme1h1eiw,,2025-08-07 16:08:28.435339+02,fr,FR,False,14.8,False
1o1mni7n8qme1hg04k,,2025-08-07 16:21:00.024541+02,fr,FR,False,,False
1o1mni7n8qme1hktd2,anon+6df0646eea5c@example.invalid,2025-08-07 16:46:38.029797+02,es,ES,True,,False
1o1mni7n8qme1jfqsp,,2025-08-07 17:15:38.629141+02,de,DE,False,,False
1o1mni7n8qme1k1o7c,,2025-08-07 17:33:44.300791+02,de,DE,False,21.85,False
1o1mni7n8qme1kdki7,,2025-08-07 17:43:29.563112+02,de,DE,False,14.85,False
1o1mni7n8qme1kn9m9,,2025-08-07 17:48:27.387886+02,en,GB,False,0.0,False
1o1mni7n8qme1lsy68,,2025-08-07 18:23:02.305095+02,fr,FR,False,0.0,False
1o1mni7n8qme1lw0ed,anon+1cfbc2e4f1c4@example.invalid,2025-08-07 18:40:23.401684+02,es,ES,True,21.3,False
1o1mni7n8qme1lx070,,2025-08-07 18:31:59.645366+02,en,GB,False,21.76,False
1o1mni7n8qme1mg1o3,,2025-08-07 18:40:36.382744+02,de,DE,False,25.6,False
1o1mni7n8qme1mjyvz,anon+6e7fe2da44b5@example.invalid,2025-08-10 12:32:11.035828+02,es,ES,True,,False
1o1mni7n8qme1nea0v,,2025-08-07 19:09:37.194204+02,de,DE,False,22.3,False
1o1mni7n8qme1nf10o,anon+29816e9a7c6a@example.invalid,2025-08-07 19:13:19.952305+02,fr,FR,True,24.2,False
1o1mni7n8qme1ngusf,anon+6b1df86990bd@example.invalid,2025-08-07 19:10:24.879196+02,fr,FR,True,18.8,False
1o1mni7n8qme1o840o,anon+2e79fb0774b0@example.invalid,2025-08-07 19:36:31.967237+02,es,ES,True,,False
1o1mni7n8qme1o9t3b,,2025-08-07 19:34:01.549622+02,es,ES,False,10.8,False
1o1mni7n8qme1oevb4,anon+2856327fe5e2@example.invalid,2025-08-07 19:38:57.56569+02,en,GB,True,,False
1o1mni7n8qme1of2xs,anon+9dbfab46a67a@example.invalid,2025-08-07 19:37:21.061819+02,es,ES,True,0.0,True
1o1mni7n8qme1pa0za,anon+ab46d0fb015a@example.invalid,2025-08-07 20:02:16.814647+02,de,DE,True,,False
1o1mni7n8qme1pooto,anon+ccdf99c45531@example.invalid,2025-08-07 20:20:06.898876+02,de,DE,True,23.8,True
1o1mni7n8qme1qjoim,anon+e4450d6c1cbc@example.invalid,2025-08-07 20:42:22.107548+02,fr,FR,True,29.3,True
1o1mni7n8qme1qudob,anon+9f5ce8bf2488@example.invalid,2025-08-07 21:07:35.942947+02,es,ES,True,,False
1o1mni7n8qme1r1fqg,anon+74e101f69e36@example.invalid,2025-08-07 20:52:19.015898+02,fr,FR,True,25.8,True
1o1mni7n8qme1rwwst,anon+0af5a9dac482@example.invalid,2025-08-07 21:19:32.848913+02,en,GB,True,,False
1o1mni7n8qme1sk01n,,2025-08-08 08:31:19.616384+02,fr,FR,False,25.8,False
1o1mni7n8qme1st4q0,,2025-08-07 21:36:57.712099+02,es,ES,False,0.0,False
1o1mni7n8qme1t3n66,,2025-08-07 21:45:10.111501+02,fr,FR,False,,False
1o1mni7n8qme1tjbh1,anon+aca4cce7f85c@example.invalid,2025-08-07 22:03:30.770286+02,es,ES,True,,False
